date_start,date_end,card,descript,platform,detail_date,detail_card,detail_desc,detail_goods,detail_limit,update_dt
2022.11.19,2022.11.19,현대카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 11. 19 (토) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",SSGPAY로 현대카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 5만원 한도,2022-11-19 00:32:44.563748
2022.11.20,2022.11.20,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 11. 20 (일) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-11-20 00:34:04.314956
2022.11.20,2022.11.20,SSG.COM삼성카드,최대 3만원! 5% 즉시할인 ,ssg.com,2022. 11. 20 (일) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-11-20 00:34:04.314956
2022.11.14,2022.11.20,신한카드,대상상품 10% 청구할인 ,ssg.com,2022. 11. 14 (월) ~ 11. 20 (일) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",위니아/구찌/프리미엄아울렛/까사미아 상품 신한카드로 10만원 이상 결제 시 10% 청구할인,위니아/구찌/프리미엄아울렛/까사미아 상품 (※일부상품 제외),위니아/구찌/프리미엄아울렛/까사미아 상품 행사 상품을 함께 결제 할 경우 청구할인 적용이 불가하니 반드시 각각 결제하시기 바랍니다.,2022-11-20 00:34:04.314956
2022.11.21,2022.11.21,신한카드,SSGPAY전용 7% 청구할인 ,ssg.com,2022. 11. 21 (월) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 20만원 한도,2022-11-21 00:32:13.850869
2022.03.28,2023.02.16,현대카드,장기무이자 최대 20개월 혜택! ,ssg.com,,,,,,2022-11-22 00:32:20.860848
2022.11.22,2022.11.23,삼성카드,SSGPAY전용 7% 청구할인 ,ssg.com,2022. 11. 22 (화) ~ 11. 23 (수) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-11-23 00:26:58.465162
2022.11.22,2022.11.23,SSG.COM삼성카드,최대 3만원! 3% 즉시할인 ,ssg.com,2022. 11. 22 (화) ~ 11. 23 (수) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-11-23 00:26:58.465162
2022.11.24,2022.11.24,신한카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 11. 24 (목) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2022-11-24 00:33:16.489238
2022.11.25,2022.11.25,SSG.COM삼성카드,최대 3만원! 5% 즉시할인 ,ssg.com,2022. 11. 25 (금) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-11-25 00:29:57.913766
2022.11.25,2022.11.25,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 11. 25 (금) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-11-25 00:29:57.913766
2022.11.26,2022.11.27,KB국민카드,5% 청구할인 ,ssg.com,2022. 11. 26 (토) ~ 11. 27 (일) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",KB국민카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2022-11-27 00:31:04.304114
2022.11.28,2022.11.29,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 11. 28 (월) ~ 11. 29 (화) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-11-29 00:30:22.668620
2022.11.28,2022.11.29,SSG.COM삼성카드,최대 3만원! 5% 즉시할인 ,ssg.com,2022. 11. 28 (월) ~ 11. 29 (화) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-11-29 00:30:22.668620
2022.11.30,2022.11.30,신한카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 11. 30 (수) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2022-11-30 00:30:37.415415
2022.11.12,2022.11.30,SSG.COM카드 Edition2,최대 3만원! 8% 즉시할인 ,ssg.com,2022. 11. 12 (토) ~ 11. 30 (수) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)",SSG.COM카드 Edition2로 결제 시 대상상품 금액의 8% 즉시할인,"SSG.COM상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-11-30 00:30:37.415415
2022.12.01,2022.12.01,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 1 (목) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-01 00:33:33.224327
2022.12.01,2022.12.01,SSG.COM삼성카드,최대 3만원! 5% 즉시할인 ,ssg.com,2022. 12. 1 (목) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-01 00:33:33.224327
2022.12.02,2022.12.02,비씨카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 2 (금) (※승인일시 기준),"우리/SC제일/하나/NH농협/IBK기업/KB국민/대구/부산/경남/씨티/신한 카드에서 발행 된 BC카드 (체크카드 가능, NON-BC카드/법인/기프트 카드는 제외) (※결제 시 '비씨카드' 선택 후 결제하여야 청구할인 정상 적용)",SSGPAY로 비씨카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2022-12-02 00:27:54.533483
2022.12.01,2022.12.04,SSG.COM카드 Edition2,"이마트몰, 트레이더스몰 (점포/일반) 상품 8% 즉시할인",traders,2022. 12. 1 (목) ~ 12. 4 (일) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 이마트몰, 트레이더스몰 (점포/일반) 상품 결제 시 대상상품 금액의 8% 즉시할인","이마트몰, 트레이더스몰 (점포/일반) 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-04 00:26:53.452738
2022.12.05,2022.12.05,삼성카드,"신세계몰, 신세계백화점몰 상품 SSGPAY전용 7% 청구할인",shinsegae mall,2022. 12. 5 (월) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),"SSGPAY로 신세계몰, 신세계백화점몰 상품 삼성카드 7만원 이상 결제 시 7% 청구할인","신세계몰, 신세계백화점몰 상품 (서비스 상품/상품권 및 일부상품 제외)",SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-05 00:26:59.843300
2022.12.06,2022.12.06,삼성카드,"신세계몰, 신세계백화점몰 상품 SSGPAY전용 7% 청구할인",shinsegae mall,2022. 12. 6 (화) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),"SSGPAY로 신세계몰, 신세계백화점몰 상품 삼성카드 7만원 이상 결제 시 7% 청구할인","신세계몰, 신세계백화점몰 상품 (서비스 상품/상품권 및 일부상품 제외)",SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-06 00:25:26.876921
2022.12.07,2022.12.07,삼성카드,"신세계몰, 신세계백화점몰 상품 SSGPAY전용 7% 청구할인",shinsegae mall,2022. 12. 7 (수) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),"SSGPAY로 신세계몰, 신세계백화점몰 상품 삼성카드 7만원 이상 결제 시 7% 청구할인","신세계몰, 신세계백화점몰 상품 (서비스 상품/상품권 및 일부상품 제외)",SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-07 00:27:47.171298
2022.12.05,2022.12.07,SSG.COM삼성카드,최대 3만원! 3% 즉시할인 ,ssg.com,2022. 12. 5 (월) ~ 12. 7 (수) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-07 00:27:47.171298
2022.12.05,2022.12.07,SSG.COM카드 Edition2,"신세계몰, 신세계백화점몰 상품 8% 즉시할인",shinsegae mall,2022. 12. 5 (월) ~ 12. 7 (수) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 신세계몰, 신세계백화점몰 상품 결제 시 대상상품 금액의 8% 즉시할인","신세계몰, 신세계백화점몰 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-07 00:27:47.171298
2022.12.08,2022.12.08,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 8 (목) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-08 00:25:52.434622
2022.12.08,2022.12.08,SSG.COM삼성카드,최대 3만원! 5% 즉시할인 ,ssg.com,2022. 12. 8 (목) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-08 00:25:52.434622
2022.12.09,2022.12.09,비씨카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 9 (금) (※승인일시 기준),"우리/SC제일/하나/NH농협/IBK기업/KB국민/대구/부산/경남/씨티/신한 카드에서 발행 된 BC카드 (체크카드 가능, NON-BC카드/법인/기프트 카드는 제외) (※결제 시 '비씨카드' 선택 후 결제하여야 청구할인 정상 적용)",SSGPAY로 비씨카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2022-12-09 00:28:34.376544
2022.12.10,2022.12.11,NH카드,SSGPAY전용 7% 청구할인 ,ssg.com,2022. 12. 10 (토) ~ 12. 11 (일) (※승인일시 기준),"NH농협카드(채움) 개인회원 (체크 및 즉시불 포함,기업/법인/소호(개인사업자,BC제외))",SSGPAY로 7만원 이상 결제시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 할인,2022-12-11 00:31:07.773858
2022.12.08,2022.12.11,SSG.COM카드 Edition2,"이마트몰, 트레이더스몰 (점포/일반) 상품 8% 즉시할인",traders,2022. 12. 8 (목) ~ 12. 11 (일) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 이마트몰, 트레이더스몰 (점포/일반) 상품 결제 시 대상상품 금액의 8% 즉시할인","SSG.COM상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-11 00:31:07.773858
2022.12.05,2022.12.11,KB국민카드,대상상품 10% 청구할인 ,shinsegae mall,2022. 12. 5 (월) ~ 12. 11 (일) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",구찌/프리미엄아울렛/까사미아 상품 KB국민카드로 10만원 이상 결제 시 10% 청구할인,구찌/프리미엄아울렛/까사미아 상품 (※일부상품 제외),구찌/프리미엄아울렛/까사미아 행사 상품을 함께 결제 할 경우 청구할인 적용이 불가하니 반드시 각각 결제하시기 바랍니다.,2022-12-11 00:31:07.773858
2022.12.12,2022.12.12,SSG.COM삼성카드,최대 3만원! 5% 즉시할인 ,ssg.com,2022. 12. 12 (월) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-12 00:30:11.469320
2022.12.12,2022.12.12,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 12 (월) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-12 00:30:11.469320
2022.12.13,2022.12.14,비씨카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 13 (화) ~ 12. 14 (수) (※승인일시 기준),"우리/SC제일/하나/NH농협/IBK기업/KB국민/대구/부산/경남/씨티/신한 카드에서 발행 된 BC카드 (체크카드 가능, NON-BC카드/법인/기프트 카드는 제외) (※결제 시 '비씨카드' 선택 후 결제하여야 청구할인 정상 적용)",SSGPAY로 비씨카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2022-12-14 00:27:52.000370
2022.12.15,2022.12.15,KB국민카드,"8만원 이상 5%, 15만원 이상 7% 청구할인",ssg.com,2022. 12. 15 (목) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)","KB국민카드 8만원 이상 결제 시 5% 청구할인, 15만원 이상 결제 시 7% 청구할인",SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2022-12-15 00:29:28.417294
2022.12.16,2022.12.16,KB국민카드,5% 청구할인 ,ssg.com,2022. 12. 16 (금) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",KB국민카드 8만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2022-12-16 00:26:59.447601
2022.12.17,2022.12.18,SSG.COM삼성카드,최대 3만원! 5% 즉시할인 ,ssg.com,2022. 12. 17 (토) ~ 12. 18 (일) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-18 00:26:21.385832
2022.12.17,2022.12.18,하나카드,SSGPAY전용 7% 즉시할인 ,ssg.com,2022. 12. 17 (토) ~ 12. 18 (일) (※승인일시 기준),하나카드 (법인/기프트/하나BC 카드 제외),SSGPAY로 하나카드 결제 시 7% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 하나카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-18 00:26:21.385832
2022.12.17,2022.12.18,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 17 (토) ~ 12. 18 (일) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-18 00:26:21.385832
2022.12.12,2022.12.18,SSG.COM카드 Edition2,백화점 상품 8% 즉시할인 ,ssg.com,2022. 12. 12 (월) ~ 12. 18 (일) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)",SSG.COM카드 Edition2로 신세계백화점몰 상품 결제 시 대상상품 금액의 8% 즉시할인,"신세계백화점몰 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-18 00:26:21.385832
2022.12.19,2022.12.20,KB국민카드,5% 청구할인 ,ssg.com,2022. 12. 19 (월) ~ 12. 20 (화) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",KB국민카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2022-12-20 00:27:40.512055
2022.12.21,2022.12.21,비씨카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 21 (수) (※승인일시 기준),"우리/SC제일/하나/NH농협/IBK기업/KB국민/대구/부산/경남/씨티/신한 카드에서 발행 된 BC카드 (체크카드 가능, NON-BC카드/법인/기프트 카드는 제외) (※결제 시 '비씨카드' 선택 후 결제하여야 청구할인 정상 적용)",SSGPAY로 비씨카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2022-12-21 00:24:31.352438
2022.12.19,2022.12.21,SSG.COM삼성카드,SSGPAY전용 7% 청구할인 ,ssg.com,2022. 12. 19 (월) ~ 12. 21 (수) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSGPAY로 SSG.COM삼성카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),반드시 'SSG.COM삼성카드' 선택 후 결제하여야 7% 청구할인이 적용됩니다. (삼성카드 선택 후 SSG.COM삼성카드로 결제 시 7% 적용 불가),2022-12-21 00:24:31.352438
2022.12.19,2022.12.21,SSG.COM삼성카드,최대 3만원! 3% 즉시할인 ,ssg.com,2022. 12. 19 (월) ~ 12. 21 (수) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-21 00:24:31.352438
2022.12.22,2022.12.22,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 22 (목) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 8만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-22 00:27:45.156938
2022.12.22,2022.12.22,SSG.COM삼성카드,최대 3만원! 5% 즉시할인 ,ssg.com,2022. 12. 22 (목) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-22 00:27:45.156938
2022.12.22,2022.12.22,KB국민카드,SSGPAY전용 7% 청구할인 ,ssg.com,2022. 12. 22 (목) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",SSGPAY로 KB국민카드 15만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2022-12-22 00:27:45.156938
2022.12.23,2022.12.23,NH카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 23 (금) (※승인일시 기준),"NH농협카드(채움) 개인회원 (체크 및 즉시불 포함,기업/법인/소호(개인사업자,BC제외))",SSGPAY로 7만원 이상 결제시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 할인,2022-12-23 00:28:56.094479
2022.12.24,2022.12.25,하나카드,SSGPAY전용 7% 즉시할인 ,ssg.com,2022. 12. 24 (토) ~ 12. 25 (일) (※승인일시 기준),하나카드 (법인/기프트/하나BC 카드 제외),SSGPAY로 하나카드 결제 시 7% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 하나카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-25 00:29:32.855886
